iter	Logloss
131	0.06069794377
132	0.05974690885
133	0.05896664041
134	0.05839909283
135	0.05749362945
136	0.05667001876
137	0.0559933106
138	0.05533493924
139	0.05474146988
140	0.05393615246
141	0.05347151288
142	0.05292507031
143	0.05234690459
144	0.05183406778
145	0.05130696451
146	0.05091726901
147	0.05036856269
148	0.04964488054
149	0.04914644695
150	0.04870446486
151	0.04821175928
152	0.04765295253
153	0.0470986722
154	0.04672948556
155	0.04626101802
156	0.04575866168
157	0.04536023131
158	0.0450448338
159	0.04472744874
160	0.04430463758
161	0.04397199041
162	0.04361013884
163	0.04305545769
164	0.04264657204
165	0.04220467966
166	0.04161494744
167	0.04116938775
168	0.04079220403
169	0.04047247124
170	0.04000807272
171	0.03961777731
172	0.03935436036
173	0.03890044917
174	0.03848207251
175	0.03814203591
176	0.03778510407
177	0.03747045209
178	0.03710024505
179	0.03674775942
180	0.0363407398
181	0.03602384527
182	0.03574590776
183	0.03540353205
184	0.03512335928
185	0.03485171302
186	0.03459673109
187	0.0342730961
188	0.03391398005
189	0.03370515056
190	0.03342504961
191	0.03305845685
192	0.03277235809
193	0.03247384057
194	0.03220632123
195	0.03185037555
196	0.03160286546
197	0.03121430218
198	0.03085907639
199	0.03066771886
200	0.03049464951
201	0.03026585605
202	0.03005456571
203	0.02980420897
204	0.02964714924
205	0.02938386685
206	0.02922813157
207	0.02899169104
208	0.02875677583
209	0.0285694197
210	0.02842070484
211	0.02821801723
212	0.02803708449
213	0.02781156018
214	0.02766201671
215	0.02738583828
216	0.02720619861
217	0.02697687485
218	0.02675777237
219	0.02648202858
220	0.02623200814
221	0.02595566002
222	0.02581952743
223	0.02563431884
224	0.02543342699
225	0.02520168457
226	0.02504047495
227	0.02484879613
228	0.02467846893
229	0.02448700268
230	0.02434217632
231	0.02415704374
232	0.02395681809
233	0.02383649824
234	0.02366267187
235	0.02347510517
236	0.02333427072
237	0.0231143962
238	0.02292248007
239	0.02273026255
240	0.022590167
241	0.0224052514
242	0.02225536721
243	0.02204950304
244	0.02188393051
245	0.02166635665
246	0.02153627336
247	0.02141167656
248	0.02124327968
249	0.02111490487
250	0.02096189891
251	0.02075922191
252	0.02060323075
253	0.02042661937
254	0.02026782111
255	0.02018000264
256	0.02003296798
257	0.01993857234
258	0.01980836973
259	0.01961276529
260	0.01947371798
261	0.01932482459
262	0.01919450574
263	0.01904963431
264	0.01893648381
265	0.01883021453
266	0.01872132507
267	0.01857323333
268	0.01848237132
269	0.01839773427
270	0.01826864133
271	0.01815016829
272	0.01804468519
273	0.01793194878
274	0.01785657669
275	0.01778572372
276	0.01768543634
277	0.01755772927
278	0.01744845534
279	0.0173403587
280	0.0172348977
281	0.01712240346
282	0.01700946111
283	0.01692447406
284	0.01679032417
285	0.01672771443
286	0.01664590349
287	0.01650662418
288	0.01645743261
289	0.01634156914
290	0.01623849895
291	0.01618194801
292	0.01607606762
293	0.0160068679
294	0.01590834291
295	0.01582009357
296	0.01573765245
297	0.0156231554
298	0.01553027336
299	0.01546369116
300	0.01536632534
301	0.01529587232
302	0.01522386549
303	0.01516472266
304	0.01507882745
305	0.01500513026
306	0.01494695082
307	0.01482661904
308	0.01475382647
309	0.01467378632
310	0.01459990838
311	0.01453141088
312	0.01443967342
313	0.01434747945
314	0.01420933765
315	0.01414810274
316	0.01408130267
317	0.01403335955
318	0.0139440403
319	0.01386598043
320	0.01380787435
321	0.01374063368
322	0.01364639006
323	0.01357788593
324	0.01348034114
325	0.01338918039
326	0.0133020416
327	0.01322976387
328	0.01316830137
329	0.01311814907
330	0.01304853659
331	0.01299355227
332	0.01288903522
333	0.01281562218
334	0.01274737834
335	0.01264051246
336	0.01258587152
337	0.01250201536
338	0.0124558691
339	0.0123900775
340	0.01232387447
341	0.01227136626
342	0.01219595307
343	0.01211704868
344	0.01203309749
345	0.01198753016
346	0.0119518531
347	0.01187624547
348	0.01182123464
349	0.01175345703
350	0.01168877378
351	0.01164204418
352	0.01159788128
353	0.01153591366
354	0.01147901404
355	0.01142812681
356	0.01139904505
357	0.01133300023
358	0.01128227209
359	0.01124109351
360	0.01119378057
361	0.01115827896
362	0.01110950016
363	0.0110532484
364	0.0110039247
365	0.01096957563
366	0.0109036245
367	0.0108602964
368	0.01081433884
369	0.01075863639
370	0.01070083745
371	0.0106399415
372	0.01058667539
373	0.01054421523
374	0.01050415163
375	0.01045656116
376	0.0104215355
377	0.01034777379
378	0.01030673265
379	0.01026686659
380	0.01022107873
381	0.01015889943
382	0.01010255575
383	0.01006027766
384	0.01001482302
385	0.009968066459
386	0.009942528934
387	0.009918841308
388	0.009873427319
389	0.009842253483
390	0.009807883644
391	0.009764922339
392	0.009742121657
393	0.009678533499
394	0.009645481923
395	0.009601975725
396	0.009577828055
397	0.009524573873
398	0.009468071101
399	0.009430759366
400	0.009397109423
401	0.009365396438
402	0.00931849051
403	0.009300691094
404	0.009245285621
405	0.009218496565
406	0.009185642529
407	0.009120952652
408	0.009086023778
409	0.00905009306
410	0.009023385759
411	0.008991989634
412	0.008944339505
413	0.008905158427
414	0.008873358825
415	0.00883910698
416	0.008801386023
417	0.00876393685
418	0.008728539093
419	0.008704756011
420	0.008677475976
421	0.008640562416
422	0.008596566123
423	0.008567039341
424	0.008542456817
425	0.008509694701
426	0.008471196398
427	0.008446016833
428	0.0084208355
429	0.008378489356
430	0.008347998735
431	0.008303806669
432	0.008283430388
433	0.008251010764
434	0.008229261421
435	0.008199498209
436	0.008165428437
437	0.008132418844
438	0.008095551244
439	0.008079116051
440	0.008042487532
441	0.008013404001
442	0.007987607509
443	0.007971155522
444	0.007924380846
445	0.007885644345
446	0.007852589675
447	0.007821808268
448	0.007794413774
449	0.007770645276
450	0.007751487382
451	0.007710231024
452	0.007687191702
453	0.007648074262
454	0.007627373166
455	0.007596762342
456	0.007568921946
457	0.007541208382
458	0.007522375303
459	0.007482356778
460	0.007442484088
461	0.007411161764
462	0.007385644568
463	0.007356377196
464	0.007319248861
465	0.007294686665
466	0.007275492533
467	0.007247463435
468	0.007228045247
469	0.007204940962
470	0.007188079311
471	0.007161762672
472	0.007144769769
473	0.007114321132
474	0.00707910368
475	0.007062125803
476	0.007050783354
477	0.007014707242
478	0.006995002686
479	0.006959952725
480	0.006937900663
481	0.00691541198
482	0.006893583975
483	0.006865542061
484	0.006846665673
485	0.006813998571
486	0.006798403919
487	0.006781956352
488	0.006770646605
489	0.006750654799
490	0.006729454327
491	0.006696963111
492	0.006681413978
493	0.006657610125
494	0.006627167674
495	0.006598680742
496	0.00657920643
497	0.006556690789
498	0.006541126188
499	0.00651057193
500	0.006473555843
501	0.006455181924
502	0.006435763736
503	0.006409370645
504	0.006384948098
505	0.006367597677
506	0.0063374522
507	0.006321844732
508	0.006289082616
509	0.006275034702
510	0.00625562005
511	0.006235424957
512	0.006202789232
513	0.006187483599
514	0.006163167556
515	0.006146022189
516	0.006131275149
517	0.006103127615
518	0.006090470439
519	0.006076150298
520	0.006053255928
521	0.006033220371
522	0.006003367448
523	0.005979878246
524	0.005963354668
525	0.005946086887
526	0.00593238721
527	0.005904303313
528	0.005885094598
529	0.005866388351
530	0.005842434686
531	0.005816927212
532	0.005799491501
533	0.005780440552
534	0.005765082772
535	0.005755692748
536	0.005737954317
537	0.005717509979
538	0.005701404904
539	0.005679944138
540	0.005659378713
541	0.005642233788
542	0.005615925988
543	0.00559319292
544	0.005576348504
545	0.005555698671
546	0.005537324752
547	0.005514158597
548	0.005502575299
549	0.005481423439
550	0.005466161556
551	0.005450698598
552	0.005422797216
553	0.005403258383
554	0.005384770447
555	0.00537151844
556	0.005355863244
557	0.005345957935
558	0.005330940437
559	0.005321928259
560	0.005306324769
561	0.0052896748
562	0.005276660106
563	0.005260060074
564	0.005234525643
565	0.005221259053
566	0.005205159722
567	0.005192115861
568	0.005170122576
569	0.005149885501
570	0.005129349685
571	0.00511723917
572	0.005105475124
573	0.005089068656
574	0.005074137333
575	0.005067129285
576	0.005057397211
577	0.005038846522
578	0.005026444337
579	0.005012020786
580	0.005002365165
581	0.004986962751
582	0.004973845089
583	0.004961649724
584	0.004951606977
585	0.004933259573
586	0.004913581533
587	0.004903172872
588	0.004892720902
589	0.004879045089
590	0.004866459063
591	0.004850312888
592	0.004828034119
593	0.004809112213
594	0.004799849463
595	0.004783065149
596	0.00477207403
597	0.004756702108
598	0.004746376971
599	0.00473044734
600	0.00471057883
601	0.004698284474
602	0.00468641746
603	0.004664594758
604	0.004654117156
605	0.004640380799
606	0.004619554196
607	0.004607009269
608	0.00459455582
609	0.004581536266
610	0.004565795336
611	0.004555218302
612	0.004534808876
613	0.004519514733
614	0.004500184046
615	0.004490470975
616	0.00448516478
617	0.004474450307
618	0.004459656423
619	0.004447101331
620	0.004427342861
621	0.004414770093
622	0.004401200783
623	0.004391881467
624	0.004384009898
625	0.004375707893
626	0.004364202816
627	0.004346652203
628	0.004330171491
629	0.004314329803
630	0.004306779513
631	0.004297486713
632	0.004289902395
633	0.004281002465
634	0.004265711858
635	0.004254996942
636	0.004238542304
637	0.004230519596
638	0.004219041034
639	0.00420305572
640	0.00418950011
641	0.004180684589
642	0.004173681844
643	0.004160044478
644	0.004146653707
645	0.004136424025
646	0.004121900157
647	0.00410875377
648	0.004098433494
649	0.004086038379
650	0.004074723771
651	0.004064694282
652	0.00405692789
653	0.004047495884
654	0.00403864766
655	0.004031120792
656	0.004024871087
657	0.004016540358
658	0.004009915901
659	0.003996422602
660	0.003983545789
661	0.003976832948
662	0.003958963265
663	0.003945355066
664	0.003937182104
665	0.003929006932
666	0.003917375906
667	0.003908567897
668	0.003900835976
669	0.003892802662
670	0.003879608989
671	0.003873476836
672	0.003858394817
673	0.003846542829
674	0.003832983241
675	0.003822213085
676	0.003815276629
677	0.003801259208
678	0.003797345519
679	0.003788143755
680	0.003783347101
681	0.003775819349
682	0.003763690273
683	0.003748893738
684	0.003739933265
685	0.003725768682
686	0.003712200257
687	0.003704179538
688	0.003692713129
689	0.003683034306
690	0.003673513473
691	0.003667155717
692	0.003655866299
693	0.003647178494
694	0.003633052801
695	0.003627530284
696	0.003616104091
697	0.003603317872
698	0.003597168927
699	0.003590527677
700	0.003581753254
701	0.003568629847
702	0.003559398695
703	0.003551115031
704	0.003536805939
705	0.003529114233
706	0.00352060386
707	0.003506384258
708	0.00349279462
709	0.003482312157
710	0.0034760366
711	0.003465285226
712	0.003460900666
713	0.003453001919
714	0.00344901244
715	0.003435995316
716	0.003429372185
717	0.003416450516
718	0.00340846935
719	0.003402530539
720	0.003397631358
721	0.003384550376
722	0.003372769537
723	0.003363592963
724	0.003355680073
725	0.003344374525
726	0.003336227194
727	0.003328308339
728	0.003321011051
729	0.003310759494
730	0.003301554416
731	0.003294254918
732	0.003289313312
733	0.003278250822
734	0.003267349636
735	0.003263651607
736	0.003254318149
737	0.003247317614
738	0.00324052169
739	0.003234674579
740	0.003229635087
741	0.003223224963
742	0.003213457093
743	0.003203487706
744	0.003196076401
745	0.00318950144
746	0.003184259325
747	0.003177368387
748	0.00317143267
749	0.0031633039
750	0.003153572489
751	0.003142633297
752	0.003133858211
753	0.003130562997
754	0.003122051299
755	0.003110644329
756	0.003106674074
757	0.003099635975
758	0.003090436421
759	0.003083608458
760	0.003076053086
761	0.003069330742
762	0.003059215961
763	0.003052513283
764	0.003043153089
765	0.003038209273
766	0.00303267151
767	0.003027893637
768	0.003018212606
769	0.00301213945
770	0.003006804752
771	0.002999301306
772	0.002990860979
773	0.002984290437
774	0.002976469247
775	0.00296869468
776	0.002960094155
777	0.002955115869
778	0.002948605429
779	0.002939045264
780	0.00293298868
781	0.002922581345
782	0.002914150077
783	0.002907996933
784	0.002897797303
785	0.002888632218
786	0.002884879391
787	0.002881220693
788	0.002876489885
789	0.002867176093
790	0.002857169804
791	0.002847937327
792	0.002843885316
793	0.002835651589
794	0.002825795334
795	0.002819082934
796	0.002813837283
797	0.002804174149
798	0.002797710553
799	0.002790207991
800	0.002786230665
801	0.002779710282
802	0.002773899188
803	0.002769771829
804	0.002761789999
805	0.002754021398
806	0.002748355256
807	0.002744026599
808	0.00273969949
809	0.002732480202
810	0.002727035022
811	0.002721283588
812	0.002714821318
813	0.002705798976
814	0.002698788718
815	0.002692223921
816	0.00268471252
817	0.00267956564
818	0.002673565844
819	0.002667258248
820	0.002661235693
821	0.00265520209
822	0.002649678026
823	0.002639553523
824	0.002635087207
825	0.002627876536
826	0.002621313286
827	0.002614515815
828	0.002607124177
829	0.002601755229
830	0.002595832549
831	0.002592656875
832	0.002583437213
833	0.002577850618
834	0.002573438217
835	0.002566655992
836	0.002560770213
837	0.002556217943
838	0.002548460832
839	0.002541182768
840	0.002535022774
841	0.002528408924
842	0.002525282525
843	0.002520124817
844	0.002512968283
845	0.002506477729
846	0.002497610281
847	0.002490539038
848	0.002483888508
849	0.002478032558
850	0.002472221023
851	0.002466773854
852	0.002460372569
853	0.002454311567
854	0.002448756348
855	0.002442934869
856	0.002438740337
857	0.002432211999
858	0.00242566974
859	0.002419928028
860	0.002413941711
861	0.002408180555
862	0.002402512424
863	0.002397429623
864	0.002391569475
865	0.002385653645
866	0.002381178491
867	0.002374807257
868	0.002368863807
869	0.002362582284
870	0.002356510233
871	0.002350672845
872	0.002345117846
873	0.002340320308
874	0.002334658364
875	0.002329020063
876	0.002323174941
877	0.002319807913
878	0.002314607118
879	0.002308982517
880	0.002303533139
881	0.002297123015
882	0.002293626946
883	0.002289734691
884	0.002283934203
885	0.002281206642
886	0.002276256639
887	0.002270950887
888	0.002265703468
889	0.002261524625
890	0.002258241342
891	0.002253264161
892	0.002247843508
893	0.002243019896
894	0.002237847826
895	0.002234693144
896	0.002229721045
897	0.002224293321
898	0.002218706504
899	0.002214659354
900	0.00221024165
901	0.00220521652
902	0.002200607021
903	0.002194588443
904	0.002189756876
905	0.002184684018
906	0.002179441903
907	0.002174710432
908	0.002169358056
909	0.002166320705
910	0.002161356119
911	0.002156635033
912	0.002151626255
913	0.002149008732
914	0.002144830552
915	0.002141558759
916	0.002138644705
917	0.002135860798
918	0.002132992042
919	0.002130316185
920	0.002125525276
921	0.00212074674
922	0.002115998476
923	0.002112625925
924	0.002107982839
925	0.002103269487
926	0.002099860919
927	0.002096629563
928	0.002093699599
929	0.00208892725
930	0.002086225983
931	0.002084277536
932	0.002081566988
933	0.002076843914
934	0.00207137951
935	0.002066817739
936	0.002063808671
937	0.002059035217
938	0.002055937543
939	0.002050760391
940	0.002047118487
941	0.002044704029
942	0.002040018076
943	0.002035303841
944	0.002030240705
945	0.002025678491
946	0.002022029074
947	0.002017694452
948	0.002013452192
949	0.002008604053
950	0.002005775954
951	0.002000852024
952	0.001998627374
953	0.00199443925
954	0.001992241335
955	0.001989219231
956	0.001985044585
957	0.001982036843
958	0.001976347279
959	0.001974625318
960	0.001970194798
961	0.001966318231
962	0.001962371398
963	0.001959412268
964	0.001956111088
965	0.00195187855
966	0.001949350297
967	0.001946996162
968	0.001944669206
969	0.001940677738
970	0.00193665843
971	0.001932899194
972	0.0019307795
973	0.001926101723
974	0.001924014069
975	0.001920603734
976	0.001918831614
977	0.001915978767
978	0.0019118819
979	0.001907823702
980	0.001906016229
981	0.001903849249
982	0.001901308401
983	0.001897301908
984	0.001893653817
985	0.001891099269
986	0.001889080776
987	0.001885462293
988	0.001882860018
989	0.001880142841
990	0.001876978879
991	0.001873454084
992	0.0018714926
993	0.001867434181
994	0.001865336362
995	0.001862814296
996	0.001862816506
997	0.001860906726
998	0.0018582607
999	0.001854995205
