iter	Logloss
559	0.1403409808
560	0.1402492457
561	0.1402057449
562	0.140029401
563	0.1398845685
564	0.1396705112
565	0.1396219583
566	0.1395432741
567	0.1393264327
568	0.1391502191
569	0.1388933714
570	0.1386389756
571	0.1385012107
572	0.138417571
573	0.1383492008
574	0.1381442627
575	0.1379030552
576	0.1376948873
577	0.1375103191
578	0.1373516111
579	0.1372182384
580	0.1370617165
581	0.136830386
582	0.136654521
583	0.1364910372
584	0.13634611
585	0.1361979171
586	0.1360726884
587	0.1358803152
588	0.1356749375
589	0.1355303686
590	0.1353582524
591	0.1351768721
592	0.1349680883
593	0.1348236991
594	0.1347166355
595	0.1345392878
596	0.1343791909
597	0.1342862476
598	0.1341340618
599	0.1340600298
600	0.133922226
601	0.1338039282
602	0.133670456
603	0.1335788586
604	0.1334867396
605	0.1332907841
606	0.1331259632
607	0.1330123127
608	0.1328103762
609	0.1326949179
610	0.1326196174
611	0.1323554874
612	0.1321784571
613	0.1320115316
614	0.1317849147
615	0.1317040431
616	0.1314924591
617	0.1312752453
618	0.1310594494
619	0.1309617345
620	0.1307248004
621	0.1305843348
622	0.1303649677
623	0.1303121138
624	0.1300972682
625	0.1299490698
626	0.1297588064
627	0.1295032119
628	0.1293821358
629	0.1291574631
630	0.1290521643
631	0.1289284167
632	0.1287911672
633	0.128714029
634	0.1285800884
635	0.1284935692
636	0.1282772559
637	0.1281937543
638	0.1280525064
639	0.1279268712
640	0.1276831175
641	0.1274711643
642	0.1273102692
643	0.1271747576
644	0.1269541632
645	0.1268760027
646	0.1267728697
647	0.1266137288
648	0.1263617007
649	0.1262460591
650	0.1261932322
651	0.126128036
652	0.1259710898
653	0.1258899483
654	0.1258482301
655	0.1256810561
656	0.1254384927
657	0.1251843936
658	0.1251038447
659	0.1248674218
660	0.1247124717
661	0.1246655595
662	0.124523296
663	0.1243847049
664	0.1241517578
665	0.1240330928
666	0.123950716
667	0.1237622807
668	0.1237143
669	0.1235453892
670	0.1234627522
671	0.1233147792
672	0.1232403304
673	0.1231656199
674	0.1229599779
675	0.1228690098
676	0.1226943018
677	0.1226293165
678	0.1224755851
679	0.1224121665
680	0.1223388158
681	0.1221880344
682	0.1220052534
683	0.1218586793
684	0.1217934112
685	0.1216986122
686	0.1215800857
687	0.1215178959
688	0.1214279081
689	0.1212807551
690	0.1211579009
691	0.1211091889
692	0.1208529682
693	0.120754462
694	0.1205573582
695	0.1204412399
696	0.1202520909
697	0.1199378455
698	0.1197562355
699	0.1194164761
700	0.1193153427
701	0.1191168636
702	0.1189251787
703	0.1188008421
704	0.1186442014
705	0.1185751602
706	0.1184470275
707	0.1182892978
708	0.1181720851
709	0.1180596194
710	0.1179683467
711	0.1178463465
712	0.1177802933
713	0.1176980627
714	0.1176527694
715	0.1174880459
716	0.1173483229
717	0.1172078996
718	0.1170977928
719	0.1170370537
720	0.1168719002
721	0.1166081153
722	0.1164724717
723	0.1162580286
724	0.116139774
725	0.1159640179
726	0.1158227253
727	0.1155938593
728	0.1154957691
729	0.1153912167
730	0.1153309976
731	0.1150015877
732	0.1148057049
733	0.1146640977
734	0.1145564384
735	0.114356655
736	0.1142571491
737	0.1140531842
738	0.1139292592
739	0.1138336599
740	0.1136413494
741	0.1134736103
742	0.1133725165
743	0.1132095371
744	0.1131157234
745	0.112993894
746	0.1129333407
747	0.1127285179
748	0.1125668771
749	0.1124408247
750	0.1123358341
751	0.1122555318
752	0.1121525895
753	0.112010135
754	0.1118747417
755	0.1117807053
756	0.1116372799
757	0.1114741453
758	0.1113114872
759	0.1112298668
760	0.1111147204
761	0.1108863362
762	0.1107206581
763	0.1105139557
764	0.1103371025
765	0.1101400179
766	0.1100138025
767	0.1099050894
768	0.1098754615
769	0.1097201707
770	0.1095965431
771	0.1094322621
772	0.1092603598
773	0.1091528118
774	0.1091184141
775	0.1089054954
776	0.1087014266
777	0.1085755341
778	0.108551358
779	0.1084009413
780	0.108275426
781	0.1080997921
782	0.1078229826
783	0.1077670812
784	0.1076283252
785	0.1075654263
786	0.1074433457
787	0.1073163302
788	0.107099749
789	0.1068357036
790	0.1066054692
791	0.1064108564
792	0.1061871304
793	0.1061570611
794	0.106130679
795	0.1060348715
796	0.1058886347
797	0.1057746564
798	0.1055372113
799	0.1055191662
800	0.1053668882
801	0.1052300858
802	0.105087437
803	0.1049809544
804	0.104852765
805	0.104664121
806	0.1045275287
807	0.1043498353
808	0.104298924
809	0.1041419056
810	0.1040686594
811	0.1039390392
812	0.103832519
813	0.1036333095
814	0.1035417795
815	0.1033999261
816	0.1032017654
817	0.1030324312
818	0.1029383336
819	0.1028137392
820	0.1027037266
821	0.1024162907
822	0.1022409393
823	0.1021596552
824	0.1019958336
825	0.1019278711
826	0.1018582499
827	0.1017653955
828	0.1016636858
829	0.1016355628
830	0.1014624752
831	0.1012375363
832	0.1010122973
833	0.1009460925
834	0.1007424448
835	0.1006707029
836	0.100434621
837	0.1003283741
838	0.1001478951
839	0.1001151862
840	0.09999057583
841	0.09985595662
842	0.0997830781
843	0.0996121239
844	0.09955334268
845	0.09945206631
846	0.09920904863
847	0.09909508838
848	0.09898188298
849	0.09887096337
850	0.09870745962
851	0.09862390301
852	0.09858962663
853	0.09842161128
854	0.09837802682
855	0.09829792888
856	0.098187672
857	0.09812963208
858	0.09804878474
859	0.09796586914
860	0.09780862195
861	0.09769934831
862	0.09755945776
863	0.09749487234
864	0.0973678504
865	0.09732161953
866	0.09721683864
867	0.09707644502
868	0.09696058936
869	0.09689710767
870	0.09683852153
871	0.09664523415
872	0.09661259492
873	0.09648935121
874	0.09638780501
875	0.0962800379
876	0.09620655886
877	0.09603409833
878	0.09597173464
879	0.09583362901
880	0.09570462135
881	0.09566578995
882	0.09563805617
883	0.09553423247
884	0.09551884894
885	0.09532223232
886	0.09523211983
887	0.09509877907
888	0.09494344747
889	0.09493131686
890	0.09483341118
891	0.09473657943
892	0.09471832145
893	0.09455291577
894	0.09444133467
895	0.09436529564
896	0.09417156307
897	0.09399865757
898	0.09376231229
899	0.09359847502
900	0.09337498553
901	0.0933301386
902	0.09327552504
903	0.09323362196
904	0.09308239395
905	0.09301618542
906	0.09283707973
907	0.09274844017
908	0.09258982988
909	0.09254549856
910	0.09248843859
911	0.0924622201
912	0.09236655328
913	0.09218521567
914	0.0920941588
915	0.09203087407
916	0.09184810383
917	0.09178292222
918	0.09175641209
919	0.09169634868
920	0.09162029396
921	0.09152311448
922	0.09147645608
923	0.09135924581
924	0.09122059208
925	0.09113768275
926	0.0909758972
927	0.09089664401
928	0.09087729384
929	0.09078497656
930	0.0907332747
931	0.09060270109
932	0.09044751952
933	0.09031463555
934	0.09028487301
935	0.09010728449
936	0.08996878756
937	0.08983903308
938	0.08979721996
939	0.08960315471
940	0.08939400087
941	0.08926347109
942	0.08917457639
943	0.0890413132
944	0.08892653732
945	0.08874772848
946	0.08871288093
947	0.08854121965
948	0.08842951253
949	0.08823189766
950	0.0881897405
951	0.08813069147
952	0.0880936598
953	0.08792554585
954	0.08786706585
955	0.08779495268
956	0.08763618775
957	0.08763333648
958	0.08745415368
959	0.08740480858
960	0.08733776302
961	0.08714291288
962	0.08709216407
963	0.08699430945
964	0.0869810264
965	0.08695620903
966	0.0868481818
967	0.08680167603
968	0.08674445389
969	0.08660874144
970	0.08648969228
971	0.08636992133
972	0.08627190771
973	0.0861907547
974	0.08600042161
975	0.08581888457
976	0.08571407544
977	0.08568200646
978	0.08565181132
979	0.08560751769
980	0.08544154671
981	0.08529414938
982	0.08519649219
983	0.08507146774
984	0.08498698522
985	0.08485290903
986	0.08480462085
987	0.0846864824
988	0.08454715402
989	0.08446115981
990	0.08439070144
991	0.08433201118
992	0.0842443535
993	0.08405287314
994	0.08393467841
995	0.08381440549
996	0.08371939032
997	0.08359582596
998	0.08356225063
999	0.08351889199
