iter	RMSE
380	2.897276204
381	2.890769483
382	2.88420575
383	2.87823816
384	2.873938039
385	2.870061072
386	2.863963241
387	2.863455742
388	2.861225874
389	2.853817117
390	2.847074092
391	2.845419738
392	2.841965919
393	2.839115598
394	2.838410546
395	2.833843125
396	2.833490466
397	2.828690694
398	2.82594234
399	2.819736995
400	2.816119918
401	2.810669154
402	2.810252011
403	2.80662948
404	2.801016882
405	2.795922534
406	2.789471209
407	2.789076373
408	2.785103863
409	2.783091474
410	2.779853113
411	2.775350773
412	2.774832021
413	2.766632724
414	2.759884664
415	2.755892195
416	2.752508485
417	2.746588589
418	2.7417667
419	2.737100415
420	2.732701308
421	2.727149996
422	2.720593591
423	2.714233958
424	2.708710624
425	2.705582938
426	2.700906665
427	2.697399379
428	2.692979224
429	2.68616568
430	2.680919483
431	2.676894001
432	2.675066642
433	2.671120552
434	2.666058008
435	2.66064401
436	2.660141167
437	2.656425409
438	2.654019838
439	2.651021036
440	2.646308131
441	2.642162374
442	2.640287517
443	2.63460745
444	2.633964427
445	2.631394417
446	2.630676507
447	2.626453063
448	2.622386647
449	2.621090495
450	2.619331173
451	2.616740961
452	2.612895253
453	2.608145777
454	2.605171819
455	2.603921535
456	2.59865073
457	2.596384537
458	2.592239193
459	2.590251511
460	2.584013957
461	2.580716979
462	2.576882333
463	2.571604145
464	2.567748304
465	2.563120457
466	2.559223309
467	2.55561459
468	2.551651206
469	2.547486464
470	2.547177515
471	2.546774847
472	2.545519518
473	2.543630116
474	2.540941942
475	2.536250094
476	2.532374516
477	2.53027681
478	2.529278699
479	2.525876676
480	2.520765441
481	2.518156194
482	2.515045608
483	2.513170451
484	2.511655986
485	2.508414199
486	2.507408303
487	2.504304046
488	2.501077871
489	2.495713332
490	2.492620643
491	2.48910549
492	2.485477355
493	2.483898081
494	2.479754745
495	2.475097866
496	2.474823603
497	2.473063724
498	2.469467329
499	2.468230556
500	2.463185401
501	2.459741539
502	2.457792928
503	2.454780479
504	2.453785315
505	2.448825085
506	2.44847122
507	2.445306087
508	2.440718408
509	2.440371219
510	2.440056506
511	2.436495407
512	2.433351483
513	2.429366364
514	2.426526782
515	2.425894686
516	2.422400895
517	2.416500779
518	2.412989154
519	2.410407675
520	2.407394141
521	2.405165882
522	2.40122008
523	2.398922095
524	2.395680213
525	2.392182447
526	2.3886621
527	2.384470324
528	2.380560045
529	2.378026959
530	2.373613754
531	2.372625373
532	2.369676704
533	2.366190113
534	2.363400009
535	2.360042148
536	2.357258563
537	2.353556832
538	2.350299161
539	2.34675144
540	2.343470915
541	2.343131409
542	2.342105608
543	2.339255578
544	2.33543918
545	2.331552407
546	2.329322233
547	2.328383832
548	2.325591591
549	2.324292706
550	2.322211022
551	2.31942859
552	2.3188713
553	2.316316099
554	2.315296954
555	2.312721816
556	2.312427969
557	2.310780955
558	2.307577394
559	2.304443593
560	2.301057408
561	2.297982181
562	2.296266968
563	2.293295755
564	2.289698002
565	2.285992985
566	2.280891701
567	2.27771017
568	2.273416182
569	2.270978122
570	2.267033479
571	2.264848271
572	2.262414328
573	2.258206819
574	2.254708577
575	2.251677533
576	2.249490666
577	2.24671749
578	2.244863938
579	2.244578943
580	2.242937773
581	2.240444406
582	2.23721261
583	2.234504414
584	2.231029601
585	2.229228066
586	2.226695398
587	2.224407538
588	2.223814879
589	2.2231567
590	2.223023018
591	2.220716877
592	2.220451322
593	2.218898597
594	2.215634477
595	2.212699007
596	2.210798902
597	2.205175536
598	2.201076075
599	2.19865906
600	2.197180484
601	2.194759627
602	2.193505279
603	2.190815515
604	2.188060387
605	2.186824181
606	2.184208289
607	2.181786161
608	2.176201567
609	2.173128071
610	2.172882077
611	2.170729541
612	2.168348658
613	2.166598848
614	2.163255498
615	2.159900034
616	2.158342695
617	2.156283185
618	2.156180883
619	2.156047375
620	2.152925123
621	2.151622292
622	2.150826466
623	2.14750168
624	2.145627952
625	2.143116456
626	2.13755325
627	2.135683203
628	2.133431566
629	2.13159249
630	2.128463875
631	2.126972204
632	2.124363692
633	2.121597924
634	2.121441897
635	2.119911868
636	2.117990575
637	2.117812422
638	2.115234431
639	2.112549821
640	2.109344413
641	2.106404528
642	2.104114632
643	2.101154842
644	2.099746941
645	2.098845475
646	2.093578379
647	2.093339796
648	2.090323478
649	2.088503463
650	2.086182689
651	2.083831339
652	2.081251422
653	2.079715667
654	2.078616461
655	2.075602343
656	2.075381285
657	2.073621833
658	2.07146344
659	2.069110616
660	2.067486506
661	2.064969248
662	2.062666331
663	2.061165361
664	2.059414846
665	2.059122807
666	2.057627073
667	2.056181966
668	2.05605468
669	2.053636561
670	2.051171437
671	2.049154739
672	2.047498484
673	2.045739013
674	2.04218747
675	2.042044047
676	2.041309318
677	2.039144159
678	2.038876975
679	2.036633364
680	2.035455752
681	2.033006232
682	2.032073341
683	2.030186362
684	2.027723342
685	2.025865257
686	2.025713146
687	2.02376564
688	2.019953256
689	2.016968506
690	2.013498314
691	2.012849125
692	2.010104332
693	2.006086482
694	2.004740105
695	2.003473335
696	2.000912838
697	2.000829071
698	1.997925416
699	1.996430116
700	1.993758762
701	1.993644063
702	1.992286183
703	1.991111145
704	1.989486219
705	1.987627597
706	1.984042181
707	1.981569825
708	1.980197646
709	1.980118238
710	1.977037406
711	1.975880464
712	1.972483066
713	1.970186198
714	1.968443203
715	1.966342026
716	1.965430553
717	1.963014872
718	1.960770122
719	1.960561598
720	1.958720475
721	1.956689537
722	1.955441238
723	1.952368087
724	1.952271725
725	1.950546815
726	1.948952375
727	1.947258902
728	1.945104616
729	1.942830093
730	1.939894428
731	1.939819131
732	1.938124917
733	1.936910118
734	1.934668603
735	1.932664287
736	1.930600148
737	1.9288237
738	1.927617216
739	1.926894279
740	1.926293248
741	1.922827628
742	1.921332758
743	1.919952015
744	1.917801561
745	1.917014696
746	1.914971021
747	1.9138261
748	1.911855625
749	1.908554791
750	1.908475671
751	1.907289058
752	1.907137141
753	1.904612757
754	1.903611978
755	1.901325205
756	1.899405099
757	1.896735736
758	1.894313563
759	1.891759149
760	1.890248867
761	1.887147084
762	1.886670773
763	1.885640069
764	1.884755303
765	1.883855714
766	1.881670017
767	1.878723107
768	1.877008141
769	1.875117097
770	1.873270242
771	1.873187303
772	1.871476657
773	1.869636674
774	1.868186219
775	1.866388409
776	1.864663054
777	1.863003683
778	1.861065456
779	1.859706853
780	1.858053778
781	1.85505405
782	1.854972791
783	1.854901306
784	1.853057227
785	1.852896832
786	1.851779795
787	1.850259746
788	1.848220797
789	1.848137331
790	1.848053958
791	1.847693475
792	1.845323245
793	1.843386301
794	1.842122054
795	1.839414306
796	1.836255727
797	1.836166733
798	1.833623944
799	1.830569084
800	1.8272752
801	1.825739118
802	1.823789809
803	1.822999804
804	1.820831463
805	1.820556542
806	1.82049034
807	1.819340347
808	1.818985112
809	1.817362499
810	1.815036124
811	1.813865636
812	1.812031033
813	1.809608043
814	1.807718822
815	1.805730724
816	1.80549771
817	1.803807572
818	1.803742416
819	1.801276914
820	1.799859218
821	1.798727435
822	1.796637715
823	1.795292817
824	1.793594589
825	1.791784839
826	1.791328968
827	1.791268397
828	1.790262386
829	1.789486806
830	1.788434996
831	1.786698255
832	1.785491012
833	1.784028942
834	1.782390395
835	1.78231321
836	1.780916646
837	1.779518838
838	1.777943012
839	1.777883337
840	1.775976601
841	1.774203208
842	1.774137051
843	1.773146654
844	1.772227748
845	1.769565216
846	1.766518992
847	1.766460418
848	1.764846551
849	1.762447072
850	1.760653056
851	1.759328565
852	1.756324429
853	1.754655291
854	1.75233981
855	1.751182612
856	1.750143379
857	1.747389503
858	1.745782879
859	1.744207199
860	1.743443633
861	1.741282958
862	1.740285111
863	1.738963907
864	1.737243245
865	1.736104976
866	1.73463342
867	1.733113249
868	1.730841612
869	1.729327696
870	1.727298158
871	1.725146781
872	1.723353172
873	1.721714635
874	1.720347322
875	1.718289508
876	1.717135717
877	1.715870686
878	1.713703743
879	1.711234211
880	1.709809576
881	1.709740038
882	1.708386491
883	1.707704543
884	1.706036738
885	1.704939675
886	1.704265996
887	1.70360089
888	1.702623747
889	1.700837514
890	1.699423863
891	1.698164682
892	1.696342644
893	1.6948453
894	1.693515937
895	1.691954305
896	1.691096878
897	1.691013215
898	1.689398431
899	1.687920863
900	1.686518293
901	1.68489617
902	1.684020019
903	1.682545114
904	1.681216321
905	1.68016488
906	1.679075326
907	1.678380862
908	1.677002665
909	1.676587888
910	1.675902227
911	1.674438047
912	1.673271986
913	1.67254626
914	1.670945184
915	1.670379346
916	1.668804703
917	1.667389355
918	1.666729366
919	1.66545242
920	1.664097299
921	1.661637414
922	1.660392825
923	1.660329155
924	1.658842455
925	1.656972104
926	1.655456893
927	1.653949531
928	1.652374585
929	1.650709953
930	1.649412607
931	1.648051074
932	1.647183839
933	1.645620738
934	1.644965486
935	1.644043157
936	1.642486886
937	1.641129762
938	1.639573259
939	1.63765714
940	1.63531835
941	1.634410219
942	1.632823034
943	1.63154456
944	1.630655203
945	1.62938207
946	1.627760632
947	1.626361451
948	1.624527327
949	1.622974465
950	1.621893071
951	1.620598325
952	1.619180033
953	1.617481146
954	1.616136177
955	1.614925928
956	1.614425766
957	1.611943741
958	1.611141699
959	1.611085442
960	1.610127983
961	1.610075856
962	1.610022347
963	1.609015063
964	1.608473084
965	1.607292608
966	1.606275155
967	1.606129225
968	1.604167724
969	1.602865808
970	1.601715253
971	1.601647177
972	1.601274424
973	1.599787873
974	1.598837981
975	1.598727461
976	1.598617008
977	1.59759313
978	1.596983911
979	1.596935666
980	1.595745253
981	1.595046081
982	1.594575215
983	1.593186588
984	1.592230735
985	1.591205072
986	1.589945158
987	1.588572068
988	1.587502805
989	1.585793133
990	1.584679651
991	1.584630862
992	1.583880958
993	1.58280805
994	1.581627572
995	1.580039052
996	1.57829897
997	1.576805667
998	1.575031349
999	1.573938784
